Date,AAPL,AXP,BA,HD,JNJ,KO,NKE,PFE,PG
2010-01-13,26.183823,36.465984,47.574226,22.201387,48.068165,19.458048,12.140184,13.29148,44.908009
2010-01-14,26.032179,36.924519,47.885368,22.33556,48.164345,19.492167,12.06407,13.409106,44.951805
2010-01-15,25.597126,36.673618,47.309746,22.548653,47.764824,19.205566,11.952698,13.485217,44.397026
2010-01-19,26.729498,37.166752,47.177505,22.79332,48.349316,19.249914,12.012099,13.838082,45.054005
2010-01-20,26.318066,37.184059,46.827465,22.619688,48.201332,18.936024,11.913718,13.796575,44.443775
2010-01-21,25.863125,36.474636,46.049606,22.477625,47.328312,18.550486,11.813473,13.312245,43.995296
2010-01-22,24.580349,33.386055,44.937252,21.877798,46.758629,18.506126,11.690961,13.118509,44.340843
2010-01-25,25.241627,32.693943,44.945023,21.798872,46.773422,18.543657,11.819042,13.042398,44.576115
2010-01-26,25.59837,32.962132,44.890594,21.885693,46.455292,18.47201,11.832041,12.993964,44.620224
2010-01-27,25.839514,33.455273,48.173164,21.972511,46.936184,18.598255,11.8803,13.146179,44.708462
2010-01-28,24.771774,32.382481,48.663231,21.577888,47.202534,18.485655,11.7912,12.890176,45.348095
2010-01-29,23.873083,32.581463,47.138615,22.10668,46.507072,18.509544,11.833894,12.910937,45.252514
2010-02-01,24.204962,33.057304,47.994259,22.406591,46.677246,18.553898,11.898863,13.000883,45.576004
2010-02-02,24.345423,33.758076,48.180943,22.911705,47.343109,18.782492,11.86731,13.312245,46.24506
2010-02-03,24.764317,33.161121,48.133968,22.469727,47.076782,18.721075,11.8803,13.004925,46.061249
2010-02-04,23.871843,32.468994,46.457951,22.043543,46.344315,18.229763,11.52575,12.592851,45.142235
2010-02-05,24.295704,32.745853,45.737446,22.083002,46.344315,18.11376,11.453352,12.543956,45.06871
2010-02-08,24.129141,31.828789,45.33802,22.564442,46.144547,17.963633,11.379103,12.460144,44.855499
2010-02-09,24.386444,32.477654,46.786892,22.785427,46.433094,18.427654,11.603715,12.488081,45.406898
2010-02-10,24.253443,32.659336,46.630257,22.611784,46.410896,18.352589,11.627846,12.390301,45.340736
2010-02-11,24.694708,33.126511,47.452591,22.88014,46.544075,18.499302,11.685392,12.481096,45.553955
2010-02-12,24.907267,33.238979,46.716419,22.888033,46.4035,18.417416,11.600001,12.432204,45.406898
2010-02-16,25.282644,34.277157,47.977329,23.2353,47.061962,18.704023,11.815332,12.376331,46.193592
2010-02-17,25.176991,33.784016,48.415905,23.693054,47.335709,18.878027,11.969403,12.341411,46.208286
2010-02-18,25.224226,33.870529,49.253891,23.914047,47.742622,19.075912,11.961978,12.383316,46.605316
2010-02-19,25.06761,33.792679,49.802116,23.79567,47.571175,19.011087,11.945273,12.564911,46.649426
2010-02-22,24.912235,33.680206,50.099735,23.929827,47.332592,18.895081,11.937848,12.536977,46.627373
2010-02-23,24.494585,32.815048,49.159927,24.269205,47.19841,18.707436,11.904433,12.341411,46.472969
2010-02-24,24.942062,33.230343,49.715977,24.750643,47.30278,18.820024,12.052935,12.439192,46.972919
2010-02-25,25.108627,32.910233,49.238232,24.750643,47.176041,18.123999,12.28126,12.35538,46.833225
2010-02-26,25.434294,33.039997,49.465355,24.624365,46.9673,17.987526,12.548567,12.257597,46.524437
2010-03-01,25.977488,32.988094,50.123215,24.805893,47.258053,18.175177,12.667373,12.397285,46.693539
2010-03-02,25.960085,33.213032,50.467827,24.750643,47.295315,18.185406,12.62839,12.29252,46.840588
2010-03-03,26.019743,33.117859,50.475651,24.837458,47.265511,18.400354,12.555993,12.096952,46.722946
2010-03-04,26.191282,33.645596,51.337139,24.813786,47.392246,18.584604,12.757843,12.103941,46.811169
2010-03-05,27.215511,34.778946,53.201096,25.09791,47.74263,18.663074,12.888,12.208707,46.825886
2010-03-08,27.231672,34.355026,52.660694,25.224192,47.861916,18.58119,12.982326,12.117911,46.458263
2010-03-09,27.721418,34.346375,53.091461,25.189398,47.914089,18.485655,13.003074,12.034099,46.539143
2010-03-10,27.947645,34.363674,54.830124,25.213249,47.92902,18.492487,13.038919,11.97822,46.325935
2010-03-11,28.029676,34.701073,54.877094,25.547203,47.876827,18.58959,13.157761,12.076003,46.443569
2010-03-12,28.166416,35.26342,54.689137,25.801645,47.847004,18.502886,13.186059,11.929332,46.55386
2010-03-15,27.823341,35.211521,54.352379,25.992468,48.137753,18.60693,13.278493,12.05505,46.833225
2010-03-16,27.899164,35.40184,53.819817,25.881159,48.107925,18.624275,13.276603,12.05505,46.708241
2010-03-17,27.858152,35.47971,54.336708,25.857302,48.197403,18.672825,13.370924,12.020128,47.061146
2010-03-18,27.924025,35.471058,55.503635,25.761894,48.503059,18.710983,14.083993,12.034099,46.855282
2010-03-19,27.625702,34.891426,55.386166,25.730085,48.540337,18.988432,13.868937,11.810596,46.936153
2010-03-22,27.936453,35.540291,56.318142,25.976568,48.532875,18.915602,13.936856,11.97822,46.965565
2010-03-23,28.38518,35.678703,56.529613,25.912958,48.7267,19.179186,14.051926,12.250614,47.443455
2010-03-24,28.510721,35.47971,56.63924,25.698277,48.271954,18.943346,13.84253,12.299508,46.767044
2010-03-25,28.172625,35.834419,56.772369,25.936813,48.137753,19.005774,13.878374,12.145847,46.77441
2010-03-26,28.700901,35.574883,56.850689,26.040178,47.996105,18.953749,13.938737,11.971238,46.825886
2010-03-29,28.886105,35.886341,58.041138,25.920912,48.324127,18.995369,13.953833,12.069017,46.855282
2010-03-30,29.316187,35.877644,57.586891,25.992468,48.383766,19.030048,13.923645,12.05505,46.80381
2010-03-31,29.210531,35.851578,56.86636,25.722122,48.607418,19.075144,13.865165,11.97822,46.51709
2010-04-01,29.331104,36.233894,57.163982,25.745989,49.032375,19.179186,13.961372,11.929332,46.583256
2010-04-05,29.644335,37.076748,56.419949,25.968618,48.756516,19.026585,13.980237,11.803613,46.877338
2010-04-06,29.774851,37.467762,56.670578,25.881159,48.689434,18.828897,13.942512,11.845518,46.399448
2010-04-07,29.90661,36.816082,56.466957,25.928864,48.62233,18.665894,13.882142,11.922343,45.950962
2010-04-08,29.825817,37.963043,56.60791,26.215107,48.406132,18.645081,13.957598,11.971238,45.99509
2010-04-09,30.054525,38.128147,56.71756,26.437735,48.562695,18.932938,14.182086,12.048066,46.120068
2010-04-12,30.116676,38.701622,56.32597,26.620621,48.540337,18.991896,14.248112,12.076003,46.098015
2010-04-13,30.134081,39.092659,55.754265,27.304417,48.965263,19.082071,14.244339,11.999174,46.318581
2010-04-14,30.539297,40.369961,56.153679,27.813297,48.823624,19.0578,14.299044,11.922343,46.458263
2010-04-15,30.940788,40.552437,56.459122,27.940523,48.838539,18.818497,14.268864,11.866469,46.318581
2010-04-16,30.751852,39.188229,55.440983,27.837151,48.473236,19.064732,14.180201,11.733768,46.208286
2010-04-19,30.710836,39.761711,55.574135,27.964375,49.226208,19.186119,14.257541,11.726787,46.48032
2010-04-20,30.402567,40.144035,55.926544,27.972321,49.196369,18.891331,14.404684,11.705831,46.458263
2010-04-21,32.221073,39.961559,58.080296,28.043877,48.749081,18.794216,14.472598,11.594082,46.781765
2010-04-22,33.12225,40.639324,59.200218,28.401688,48.294308,18.835836,14.757441,11.510265,46.75235
2010-04-23,33.664204,41.751537,58.839962,28.93442,48.488144,18.686703,14.695196,11.810596,46.715595
2010-04-26,33.498894,40.960812,58.221249,29.013926,48.279396,18.634676,14.717827,11.747736,47.009678
2010-04-27,32.571598,39.787777,56.764549,28.059782,47.921543,18.336416,14.476366,11.496298,46.399448
2010-04-28,32.516914,40.039776,56.67841,27.980272,48.175041,18.506357,14.419781,11.545189,46.800854
2010-04-29,33.391987,41.360516,57.790508,28.274467,48.46579,18.63814,14.63294,11.775677,46.082211
2010-04-30,32.453526,40.074509,56.725388,28.012079,47.936466,18.537563,14.319798,11.677896,46.052567
2010-05-03,33.107342,41.012947,58.260391,28.52096,48.70435,18.645081,14.670671,11.810596,46.43784
2010-05-04,32.153954,39.848598,57.007339,28.163153,48.234665,18.44393,14.591435,12.05505,45.719181
2010-05-05,31.819595,38.606052,55.928154,28.020029,48.562695,18.610395,14.187746,12.125628,46.052567
2010-05-06,30.608904,36.929039,53.541367,27.002277,47.265511,18.138721,13.638798,11.815076,45.007954
2010-05-07,29.31743,35.278084,52.556713,26.58086,47.19841,18.267042,13.319989,11.617455,44.681953
2010-05-10,31.57099,37.441704,55.928154,28.059782,48.271954,18.742197,14.459389,11.998588,46.245201
2010-05-11,31.885468,37.650238,56.259014,28.33013,48.212315,18.59306,14.417888,12.005645,46.208157
2010-05-12,32.577824,38.319305,57.401199,28.536858,48.383766,18.735258,14.68576,11.928006,46.689724
2010-05-13,32.114182,37.198402,56.526829,28.043877,48.212315,18.551439,14.25188,11.688034,46.489689
2010-05-14,31.549864,35.312851,54.99865,27.988228,47.690445,18.49942,13.910442,11.433946,46.334114
2010-05-17,31.599586,35.816837,54.888359,28.298313,47.623344,18.523697,13.889691,11.370425,46.956444
2010-05-18,31.368372,34.617722,53.34444,27.614517,46.944939,18.416183,13.757641,11.158686,46.83049
2010-05-19,30.868698,34.904453,52.154984,27.336224,46.385799,18.423119,13.629367,11.165745,46.837891
2010-05-20,29.553608,33.55764,49.626392,26.151499,45.1408,17.875139,13.263402,10.749321,45.645096
2010-05-21,30.120405,34.600338,50.855247,26.25486,45.38681,17.892481,13.467138,10.869308,45.822899
2010-05-24,30.672298,33.922562,49.744553,26.413885,45.155689,17.847393,13.457704,10.742265,45.48951
2010-05-25,30.480888,33.887829,49.453094,27.018177,44.991695,17.556063,13.753871,10.629336,45.230209
2010-05-26,30.342911,33.166607,49.8312,27.065887,44.477291,17.368786,13.680298,10.664625,44.778271
2010-05-27,31.49144,35.043495,51.304237,27.471394,44.409588,17.76763,13.940623,10.848132,45.15612
2010-05-28,31.930222,34.643784,50.555901,26.922764,43.860382,17.826586,13.653886,10.749321,45.25985
2010-06-01,32.421204,34.052906,49.587009,26.855701,44.206455,17.788431,13.42752,10.579928,45.311707
2010-06-02,32.809021,35.599594,50.681938,27.119932,44.936203,18.176874,13.770847,10.728148,45.741417
2010-06-03,32.705853,35.225956,50.65831,26.767624,44.966305,18.294796,14.098268,10.749321,45.785862
2010-06-04,31.815859,33.375172,48.169102,25.742723,43.642208,17.781492,13.55065,10.417595,45.044991
2010-06-07,31.191874,32.766914,47.34988,25.262295,43.634693,17.618494,13.32471,10.248204,44.911625
2010-06-08,30.991751,33.392548,48.066708,25.47048,44.11618,17.88208,13.453,10.269381,46.037762
2010-06-09,30.229792,33.114491,48.610237,25.430449,43.762581,17.809242,13.405132,10.248204,45.541367
2010-06-10,31.138432,34.782799,50.327477,26.199125,44.010845,18.190746,13.738295,10.523465,45.867355
2010-06-11,31.511324,34.869705,51.501175,25.798773,43.980766,18.218967,13.84935,10.911654,45.200562
2010-06-14,31.607044,34.66116,51.060055,25.670658,43.950653,18.169579,13.82829,10.8199,45.378372
2010-06-15,32.279499,36.138309,53.155388,25.830799,44.492329,18.40591,14.165283,10.954005,45.867355
2010-06-16,33.219208,36.790009,52.800911,25.734711,44.56757,18.483522,14.136562,10.925772,45.333931
2010-06-17,33.79348,36.546707,52.982079,25.55055,44.522434,18.469408,14.278257,10.918714,45.756218
2010-06-18,34.066933,36.520638,53.533482,25.574575,44.522434,18.451777,14.349101,10.735206,45.415432
2010-06-21,33.582172,37.015915,53.541367,25.166216,44.484814,18.51174,14.236132,10.657568,45.26725
2010-06-22,34.039593,36.442432,52.210117,24.509632,44.507385,18.504684,13.874242,10.565813,44.985718
2010-06-23,33.681599,36.642292,53.131756,24.421556,44.56757,18.427086,13.885732,10.502293,45.474697
2010-06-24,33.436733,35.677799,53.116009,23.756968,44.838398,18.271872,13.332373,10.205858,45.096855
2010-06-25,33.150845,37.076748,54.171539,24.181347,44.16132,17.728659,13.426195,10.3329,44.296703
2010-06-28,33.349731,36.590153,53.013592,23.692911,44.72554,18.017908,13.498955,10.262321,44.911625
2010-06-29,31.841967,34.834949,49.657909,22.924232,44.56757,17.753347,13.052819,10.078812,44.689369
2010-06-30,31.265219,34.651649,49.429462,22.475838,44.432156,17.679276,12.934102,10.064697,44.437466
2010-07-01,30.886101,34.459621,49.043468,22.35573,44.439671,17.647528,13.033672,10.043521,44.1115
2010-07-02,30.694679,34.407242,48.791405,22.227625,44.447197,17.654577,12.993462,9.980001,43.992954
2010-07-06,30.904749,34.223961,48.334541,21.891327,44.447197,17.78862,12.869003,10.08587,43.963322
2010-07-07,32.152706,35.917267,49.862701,22.427795,45.598251,18.155476,13.12749,10.318786,45.059803
2010-07-08,32.08062,36.763924,50.989151,22.539892,46.177528,18.490574,13.456832,10.459943,45.896984
2010-07-09,32.270809,37.165417,50.934017,22.627974,45.545578,18.483522,13.431938,10.424653,45.748814
2010-07-12,31.98118,37.383636,50.681938,22.668011,45.297306,18.50116,13.366834,10.537581,46.000702
2010-07-13,31.298767,38.553234,50.752838,22.932247,45.515488,18.596392,13.493205,10.438771,46.222977
2010-07-14,31.414385,38.142998,51.004902,22.643986,45.605766,18.631668,13.506609,10.474059,46.423012
2010-07-15,31.25526,37.907322,50.705582,22.692036,45.334927,18.642254,13.527675,10.495234,46.474869
2010-07-16,31.062613,36.118011,48.759903,21.707161,44.718033,18.472944,13.204086,10.276439,45.926628
2010-07-19,30.525633,36.292583,49.768181,21.675133,44.815834,18.437664,13.137066,10.396422,45.830318
2010-07-20,31.309961,36.711536,50.319588,22.363743,44.071045,18.779823,13.37258,10.269381,45.985897
2010-07-21,31.60206,35.917267,49.768181,21.995417,42.972641,19.076118,13.336199,10.234087,45.628845
2010-07-22,32.196228,37.697845,52.462177,22.595943,42.897408,19.13962,13.701915,10.452884,45.822968
2010-07-23,32.310577,39.094387,53.509842,22.619967,43.356331,19.312458,13.927854,10.290551,46.22617
2010-07-26,32.228546,39.653008,54.234566,23.21249,43.439075,19.379471,14.019766,10.601105,46.681641
2010-07-27,32.825172,38.884914,54.053391,22.884201,43.709911,19.418278,14.107841,10.777552,47.099766
2010-07-28,32.437355,38.91111,53.029339,22.483845,43.506786,19.358313,13.998699,10.586988,46.816048
2010-07-29,32.083111,38.893639,52.950581,22.459822,43.506786,19.397112,14.079118,10.650509,46.046978
2010-07-30,31.976212,38.963463,53.675282,22.828148,43.702377,19.439444,14.100183,10.586988,45.666168
2010-08-02,32.547985,39.268955,54.896252,23.316584,44.176357,19.898006,14.230391,10.925772,46.338165
2010-08-03,32.55793,38.928547,54.778076,22.780107,44.650318,19.887417,13.996789,11.532759,44.755245
2010-08-04,32.68845,38.500862,54.881119,22.9963,44.943726,19.947382,14.169115,11.732583,44.464035
2010-08-05,32.529343,37.724026,54.453156,22.988287,44.958778,19.883894,14.180601,11.554169,44.695507
2010-08-06,32.32922,37.968426,54.44524,22.96427,45.109238,20.017931,14.161456,11.589848,44.814976
2010-08-09,32.535557,38.186619,54.675056,22.98028,45.176949,20.144922,14.192094,11.718309,45.083771
2010-08-10,32.244701,38.48341,54.38184,22.611961,44.710514,20.099068,14.151882,11.825358,45.382435
2010-08-11,31.098642,37.497089,51.988445,22.187586,44.010845,19.767488,13.801481,11.418571,45.001637
2010-08-12,31.297525,36.7901,51.275204,22.107515,44.025902,19.64403,13.694254,11.561307,44.79258
2010-08-13,30.963161,36.4235,51.386158,21.867304,43.74752,19.65814,13.51427,11.475665,44.665646
2010-08-16,30.781685,36.257664,51.037449,21.923351,43.642208,19.711054,13.606183,11.439981,44.628307
2010-08-17,31.319908,36.432228,52.297535,22.668011,44.552528,19.795712,13.730641,11.611259,45.016575
2010-08-18,31.456638,36.388584,52.305462,23.108397,44.650318,19.696943,13.832124,11.489942,45.360039
2010-08-19,31.060125,35.751431,51.211803,22.595943,44.176357,19.499407,13.659795,11.439981,44.941895
2010-08-20,31.030287,35.576851,51.195946,22.55591,44.191399,19.506464,13.644473,11.361479,44.785099
2010-08-23,30.552973,35.088078,50.165691,22.283667,44.2892,19.612284,13.585117,11.489942,44.822426
2010-08-24,29.823332,34.538162,48.287434,22.243631,43.642208,19.633448,13.412788,11.290113,44.546162
2010-08-25,30.191265,34.738934,48.152725,22.684021,43.619633,19.538214,13.42811,11.411437,44.553638
2010-08-26,29.866835,34.677834,48.596535,22.724054,43.484226,19.457079,13.477891,11.34721,44.456577
2010-08-27,30.033403,35.707783,50.054749,23.012312,43.742416,19.809818,13.583205,11.482802,44.650692
2010-08-30,30.142784,34.81749,49.214695,22.411781,43.514599,19.594648,13.472145,11.318662,44.329628
2010-08-31,30.217363,34.800037,48.445946,22.465284,43.301968,19.711054,13.403217,11.354343,44.553638
2010-09-01,31.116056,35.847435,49.365257,23.151669,44.266418,20.215464,13.811058,11.618398,44.650692
2010-09-02,31.344759,35.681599,50.237022,23.749247,44.509445,20.240158,14.182334,11.704038,44.85231
2010-09-03,32.165142,36.484604,51.227654,24.104549,44.752445,20.303656,14.433088,11.746858,45.016575
2010-09-07,32.045818,34.992058,50.260799,23.684641,44.577782,20.328344,14.388377,11.654082,44.904579
2010-09-08,32.680996,34.974594,51.116707,23.781544,44.691692,20.39889,14.411704,11.818223,45.076302
2010-09-09,32.699635,35.515755,50.276653,23.749247,45.428322,20.561152,14.368937,11.968093,45.016575
2010-09-10,32.741898,35.079338,50.593651,23.967272,45.549835,20.642281,14.335895,12.125093,45.098698
2010-09-13,33.193104,35.978371,50.871021,24.217607,45.808037,20.78195,14.51667,12.110824,45.158443
2010-09-14,33.319885,35.245178,49.737732,24.201447,46.005482,20.624372,14.631358,12.189327,45.277905
2010-09-15,33.588387,35.655403,49.713963,24.177227,46.362419,20.563494,14.882123,12.324921,45.628845
2010-09-16,34.377686,35.751431,49.595097,24.185303,46.544662,20.595726,14.897671,12.253556,45.628845
2010-09-17,34.228531,36.109287,49.888321,24.13685,46.757313,20.613634,15.018186,12.175053,45.524303
2010-09-20,35.205528,37.636742,50.498547,24.750568,47.152195,20.760466,15.233954,12.332058,45.867786
2010-09-21,35.272652,37.339981,50.902725,24.960522,47.03828,20.810598,15.101779,12.232146,45.934975
2010-09-22,35.767361,37.348721,50.641193,24.936302,47.061066,20.853573,15.027907,12.28924,46.13657
2010-09-23,35.912792,36.973389,49.650578,24.903994,46.939575,20.724646,15.09789,12.160783,45.710972
2010-09-24,36.335419,37.645477,51.195946,25.550016,47.190163,20.993237,15.467218,12.4177,46.024586
2010-09-27,36.191235,37.916058,50.633289,25.517712,47.106644,20.986078,15.377803,12.253556,45.57658
2010-09-28,35.656727,38.134262,51.132561,25.687294,47.410408,21.165144,15.675205,12.43911,45.26297
2010-09-29,35.720135,37.540733,52.281685,25.687294,47.319271,21.043377,15.5372,12.4177,44.986702
2010-09-30,35.270157,36.685356,52.733421,25.582315,47.053471,20.957432,15.578017,12.253556,44.777649
2010-10-01,35.117275,36.467152,52.963257,25.69537,46.894009,21.172304,15.599397,12.260694,44.919506
2010-10-04,34.634979,34.084305,52.566982,25.574244,46.833252,21.086355,15.527476,12.060867,44.770168
2010-10-05,35.915283,33.41222,54.365993,25.630766,47.691387,21.365692,15.803502,12.296377,45.412308
2010-10-06,35.946354,33.342068,54.350136,25.630766,48.002743,21.415829,15.80544,12.317782,45.449635
2010-10-07,35.950085,33.166676,54.255032,25.630766,48.010342,21.2869,15.743245,12.40342,45.397373
2010-10-08,36.552937,33.315762,54.865265,25.751898,48.017941,21.276155,15.94735,12.460516,46.188847
2010-10-11,36.713284,33.271904,55.467552,25.671146,48.071106,21.329876,15.935689,12.40342,46.397903
2010-10-12,37.108562,33.798088,55.649849,25.364288,48.063503,21.3442,15.918188,12.47479,46.308308
2010-10-13,37.307442,34.429497,56.640461,25.033197,48.283737,21.465967,15.943464,12.653204,46.763783
2010-10-14,37.577168,34.587353,56.553299,24.879772,48.405243,21.455221,15.894864,12.60325,46.890717
2010-10-15,39.122219,34.280411,55.562664,24.790941,48.276154,21.465967,15.939575,12.66748,46.860836
2010-10-18,39.527447,34.6838,55.65778,24.653671,48.49638,21.487453,15.873483,12.70316,47.301376
